response,id,wc,zwp,wi,dtj,bnf,qh,ent,sci,ypz,bw,tdt,sb,ox,xt,np,ku,is
N,234871,b,R,gmz,3.31662,M,1.90613676121081,A,1.40743630513983,14,0.4,zp,s2,bf,ntb,k,x,0.27575
N,487268,d,R,gmz,3.16228,K,1.74768303836842,A,1.42308450702091,0,0.39975,kv,s2,fy,ntb,j,x,5.5186
N,562068,d,N,gmz,2.82843,K,1.78245561729366,A,1.43070570321608,11,0.44721,sm,s2,bf,ntb,j,y,2.3107
Y,475269,b,O,gmz,2.82843,L,1.79780294481338,B,1.38262473529539,0,0.4,zp,s2,bf,ntb,k,v,4.8345
N,176925,b,N,gmz,3.60555,J,1.86418712189882,A,1.38340337093595,9,0.4,zp,s2,fy,ntb,k,u,2.5846
Y,322999,b,O,gmz,3.60555,I,2.8764506325188,A,1.50100354326794,15,0.54772,sm,s2,bf,ntb,j,y,3.2523
Y,235410,b,Q,gmz,3.60555,K,1.75405827437527,A,1.29445049619833,1,0.31623,sm,s2,bf,fcc,k,x,1.0533
N,406731,c,N,gnq,3.74166,I,2.14866699403198,B,1.35861188866508,10,0.42427,sm,s2,bf,ntb,j,w,1.8517
N,417859,d,N,gmz,3.31662,J,1.82203213677457,A,1.40137613452942,0,0.4,sm,s2,ix,ntb,j,y,2.2939
N,15704,b,S,gmz,3.16228,J,1.61751034486024,A,1.35070901778896,1,0.31623,kc,s2,fy,ntb,j,z,1.0564
N,503803,d,R,gmz,3.31662,I,1.75788271686452,B,1.37457258709298,0,0.31623,zp,s2,bf,ntb,j,y,3.1019
N,441998,d,N,gmz,3.16228,K,1.71995701648837,A,1.37549201350223,0,0.31623,sm,s2,fy,ntb,j,x,2.3251
N,400531,d,R,gmz,1.73205,K,1.6258151020662,A,1.40311651841072,0,0.39988,zp,s2,fy,ntb,j,y,0.54811
N,449656,d,R,gmz,3.74166,L,2.1341774038586,A,1.36414968079308,14,0.4,sm,s2,jl,fcc,j,z,0.94205
Y,119733,d,N,gmz,3.60555,L,1.94707142447488,A,1.41013008069992,10,0.38729,sm,s2,bf,ntb,k,u,1.3316
N,269147,d,R,gmz,2.23607,I,1.59867344854856,A,1.38406202030804,11,0.31623,zp,s2,fy,fcc,j,z,1.074
N,363473,d,R,gmz,3.31662,M,1.83587351111848,A,1.38510148888885,11,0.37417,zp,s2,fy,ntb,j,y,1.4388
N,60064,b,R,gmz,3,I,1.71673553685548,A,1.30033895202699,0,0.4,zp,s8,bf,ntb,j,z,0.26754
Y,447337,d,N,gmz,3.74166,I,1.79854868586863,A,1.30330576054873,11,0.31623,sm,s2,fy,ntb,j,z,0.92989
N,214941,d,R,gmz,2.82843,K,1.85732344102406,A,1.41110295123346,11,0.44721,zp,s2,bf,ntb,j,y,0.93791
Y,36522,c,R,gmz,3.60555,J,1.80654172990221,A,1.36632617158418,0,0.4,zp,s2,jl,fcc,j,z,1.3453
N,139641,b,S,gmz,3,J,1.69383189774023,A,1.4302379295074,11,0.37417,kv,s2,fy,ntb,j,z,1.6225
N,560444,d,N,gmz,3.31662,I,1.71211970167409,A,1.3615241081238,0,0.31623,zp,s2,fy,ntb,j,y,0.95623
N,491933,d,R,gmz,2.82843,I,1.59826838803821,A,1.29445049619833,0,0.31623,kc,s2,fy,ntb,j,y,0.5739
N,303124,d,N,gmz,3.74166,J,2.08115660424431,A,1.33733386798164,10,0.38729,sm,s2,fy,ntb,j,z,2.6057
Y,241242,b,U,gmz,2.64575,J,1.62141242925731,A,1.39077471069573,6,0.37417,zp,s8,jl,fcc,j,w,0.92401
Y,68338,b,N,gmz,3.16228,J,1.64434495079692,A,1.36194822530906,1,0.31623,zp,s2,bf,fcc,j,w,1.6505
N,287009,d,R,gmz,3.31662,J,1.84319971090354,B,1.40620840008864,11,0.44721,zp,s2,bf,ntb,j,w,2.8982
N,362792,d,N,gmz,2.82843,J,1.59799599839536,A,1.36194822530906,1,0.31623,kc,s2,fy,ntb,j,x,3.5486
Y,435218,b,U,gmz,3.4641,K,2.61157752956187,A,1.55677102026117,0,0.44721,sm,s8,bf,ntb,j,s,1.0962
Y,533721,b,R,gmz,3.4641,K,1.75199768210272,A,1.31145428819468,0,0.31623,sm,s1,jl,fcc,j,z,1.1149
N,240061,d,R,gmz,2.64575,J,1.66290534067111,B,1.33406472429071,11,0.42427,kv,s2,bf,ntb,j,x,3.1126
N,58768,d,N,gmz,3,K,1.63946353727832,A,1.3185859350513,11,0.31623,zp,s2,fy,fcc,j,x,4.3185
N,158302,d,S,gmz,3.60555,L,1.74678843611764,A,1.3615241081238,0,0.31623,zp,s2,jl,fcc,j,z,1.4201
N,84060,d,N,gmz,3.4641,L,1.8846771876548,B,1.35355300326556,1,0.37417,kc,s2,fy,fcc,k,y,3.2723
Y,121502,d,N,gnq,3,L,1.93543660209645,A,1.37147959781793,13,0.44721,zp,s2,jl,fcc,j,w,0.63425
N,237465,d,R,gmz,3.16228,M,1.67621418678558,A,1.3615241081238,0,0.31623,zp,s5,bf,ntb,j,x,0.71665
N,437852,b,S,gmz,3,J,1.8451197967404,A,1.44159567032967,1,0.42427,sm,s2,bf,ntb,j,t,1.9192
N,462042,d,R,gmz,3.60555,J,1.95180636139126,A,1.38262473529539,0,0.4,zp,s2,bf,ntb,j,y,1.1223
N,194575,d,N,gmz,2.23607,L,1.66787220285189,A,1.34567833743509,1,0.42367,zp,s2,fy,ntb,j,u,3.9207
Y,211126,d,V,gmz,3.16228,M,1.64289069992344,A,1.32015829066655,4,0.31623,zp,s2,bf,fcc,j,z,5.0549
Y,16096,d,P,gmz,3.31662,L,2.19441909319767,B,1.42837039012046,11,0.4899,zp,s6,bf,ntb,j,s,1.0489
Y,473401,d,R,gnq,3.4641,I,2.05148960669246,A,1.42533011882321,11,0.42427,sm,s2,bf,fcc,j,x,1.1983
N,285837,d,R,gmz,2.44949,I,1.56049476892389,A,1.36194822530906,1,0.31623,zp,s2,fy,ntb,j,y,0.60138
N,117140,d,R,gmz,3.60555,J,1.87959148063108,A,1.32877648775273,0,0.4,zp,s2,ix,ntb,j,x,0.87737
N,213750,d,R,gmz,3.31662,J,1.95878090283569,A,1.43749642504029,11,0.44721,sm,s2,fy,ntb,k,y,2.2685
N,106008,d,R,gmz,3.60555,J,1.79192101234378,A,1.38999510294837,1,0.31623,zp,s2,jl,ntb,j,y,0.29133
N,512485,b,R,gmz,1.73205,L,1.55116386883631,B,1.36538057347945,1,0.36056,zp,s2,jl,ntb,j,z,1.124
N,284762,b,O,gmz,3,L,1.77298249346851,A,1.33406472429071,6,0.4,sm,s2,fy,ntb,j,t,0.69082
N,462547,d,N,gmz,3.16228,I,1.74633797336297,B,1.32480430212932,1,0.37417,sm,s2,jl,ntb,j,z,0.25591
N,452340,d,R,gmz,0,L,1.47561531396899,B,1.36262601095598,11,0.3156,kc,s2,jl,fcc,j,z,3.1174
N,460697,d,N,gmz,2.64575,J,1.72062642371582,A,1.40620840008864,11,0.44721,zp,s2,fy,ntb,j,z,4.5998
N,274587,b,S,gmz,3,J,1.83482923394546,A,1.41413328005657,1,0.4359,sm,s2,jl,ntb,k,x,0.97173
N,301958,d,R,gmz,1.73205,K,1.52364240629342,A,1.33075581505796,11,0.31623,zp,s2,bf,ntb,j,z,4.0645
Y,74868,d,N,gnq,3.16228,I,1.85558446532531,A,1.37881265963774,10,0.37417,zp,s2,bf,ntb,k,y,1.2011
Y,467438,d,R,gmz,3.4641,J,1.79660027709919,A,1.36851749463161,14,0.4,zp,s6,fy,ntb,j,v,3.886
N,517867,b,S,gmz,2.64575,K,1.64003925905643,B,1.36661097842805,11,0.37417,sm,s2,jl,ntb,j,y,3.2539
N,424950,d,R,gmz,3.60555,K,1.9554538557855,A,1.38262473529539,0,0.4,zp,s5,bf,ntb,k,y,2.6937
Y,297745,b,Q,gmz,2.64575,L,1.74685785299498,A,1.3820899516901,10,0.37417,zp,s2,jl,fcc,k,u,3.1583
Y,366124,d,R,gmz,3.4641,I,1.77174752744303,A,1.43011538555339,11,0.37417,kv,s6,jl,ntb,j,z,0.48303
Y,295614,b,O,gmz,2.44949,J,1.84588910523036,B,1.4,15,0.42427,sm,s2,bf,ntb,k,y,1.3506
N,405920,d,N,gmz,3.74166,L,1.88408042608438,A,1.31031525250543,0,0.31623,zp,s5,ix,dgk,j,z,0.99779
N,551980,e,N,gmz,2.82843,K,1.61267573771251,A,1.36194822530906,1,0.31623,zp,s2,bf,ntb,j,y,3.2985
Y,426393,d,N,gnq,3.31662,J,1.70233169342577,B,1.30083307738714,11,0.37417,sm,s2,fy,ntb,k,x,1.1122
Y,339975,d,S,gnq,3,K,1.6862892318378,A,1.37081322956934,4,0.4,zp,s2,bf,ntb,j,x,1.0664
N,388061,d,R,gmz,3.16228,K,1.7989831352391,A,1.39102368800992,0,0.4,zp,s2,fy,ntb,j,y,1.5405
N,306162,d,N,gmz,2.44949,K,1.64128758099583,B,1.39850539948753,14,0.3995,zp,s2,bf,ntb,j,u,3.9599
N,131671,d,N,gnq,2.64575,I,1.63894168982637,A,1.37442912332471,0,0.31606,zp,s2,fy,ntb,j,u,3.4623
N,503299,d,N,gmz,3.60555,I,1.75364895143891,A,1.30707859815199,14,0.31623,kc,s2,bf,fcc,j,z,0.87835
N,149095,b,O,gmz,3,M,1.67280127752982,A,1.3615241081238,0,0.31623,zp,s2,jl,fcc,j,z,3.8311
N,217573,b,O,gmz,3.4641,K,1.97394554119782,A,1.3820899516901,10,0.37417,zp,s2,ix,ntb,j,v,0.32711
N,110172,d,T,gmz,3.74166,K,1.71948804101142,A,1.30166444703639,1,0.31623,kc,s2,fy,ntb,j,y,1.5044
N,102145,b,R,gmz,3.60555,J,1.78091219656358,A,1.39585937822453,14,0.4,zp,s2,bf,ntb,k,z,0.38458
Y,259569,c,P,gnq,3,M,2.12560369911191,A,1.43531603128306,3,0.50001,sm,s6,jl,ntb,j,x,1.818
N,552050,d,N,gmz,2.64575,K,1.67684383826312,A,1.38169866506456,0,0.39988,zp,s2,fy,ntb,j,w,0.51196
Y,388535,d,V,gmz,1.73205,I,1.70463369894916,A,1.39585937822453,15,0.42427,sm,s2,fy,dgk,j,u,0.15935
Y,492949,c,N,gmz,3.60555,J,2.35519191062101,A,1.38236775755652,0,0.44721,sm,s1,bf,fcc,k,z,0.70408
Y,209630,d,R,gmz,3.4641,K,1.6492468082442,A,1.30166444703639,1,0.31623,kc,s4,bf,ntb,j,z,0.45674
Y,450386,b,S,gmz,3.60555,J,1.84292761488956,A,1.30330576054873,15,0.36056,sm,s6,ix,ntb,k,z,2.158
N,196401,d,R,gmz,3.60555,J,1.95370296614613,A,1.38262473529539,0,0.4,zp,s2,fy,fcc,j,y,0.17932
N,77642,b,U,gnq,1,K,1.45761067960155,B,1.37749374304409,14,0.31606,kc,s2,fy,fcc,j,x,1.793
N,377066,b,O,gmz,3.31662,J,1.70663267642002,A,1.35985669513123,1,0.31623,zp,s2,jl,ntb,j,y,0.22766
N,233837,d,N,gmz,3.16228,K,1.88110931486138,A,1.40866016074563,10,0.38729,sm,s2,fy,ntb,j,u,2.6555
Y,399450,c,X,gmz,3.16228,J,1.86672673709224,B,1.32480430212932,10,0.37417,zp,s2,jl,fcc,k,v,1.8295
N,296517,d,R,gmz,3.60555,J,1.84282175824014,B,1.31145428819468,0,0.31623,sm,s2,fy,ntb,j,z,2.8233
N,100051,b,S,gmz,3.60555,K,1.89911991468348,A,1.36661097842805,15,0.36056,sm,s2,jl,fcc,k,w,0.76603
N,344013,d,R,gmz,3.74166,J,2.01506750816785,A,1.38169866506456,11,0.37417,sm,s2,jl,ntb,j,z,1.349
Y,211391,d,W,gmz,3.31662,I,1.65482396234552,B,1.37484085540884,4,0.31623,zp,s2,bf,fcc,j,z,2.8682
N,317001,b,S,gmz,2.44949,J,1.54333728388626,A,1.35070901778896,1,0.31623,kc,s2,ix,ntb,j,y,4.9223
N,206732,d,S,gmz,3.31662,L,1.76441600582822,A,1.37457258709298,0,0.31623,zp,s2,fy,fcc,j,y,2.2849
N,587847,b,O,gmz,3.4641,J,1.74260122555627,A,1.4049755799942,14,0.4,kv,s2,bf,ntb,j,z,1.1003
N,261111,d,R,gmz,3,J,1.79752201562806,A,1.40620840008864,0,0.44721,sm,s2,bf,ntb,j,y,1.8138
N,594088,d,R,gmz,3.31662,K,1.93078135512886,B,1.42719948549478,14,0.44721,zp,s2,fy,ntb,j,y,0.43469
N,209920,d,N,gmz,2.82843,H,1.5941676819602,B,1.36194822530906,1,0.31623,kc,s2,bf,ntb,j,z,3.9449
N,554050,d,N,gmz,3.60555,K,1.86040935905103,A,1.38510148888885,11,0.37417,zp,s2,fy,ntb,k,y,1.401
N,329697,d,N,gmz,3.60555,J,2.02577606147617,A,1.38484264488105,11,0.42427,zp,s2,fy,ntb,j,y,1.0173
Y,392036,b,O,gmz,3.4641,K,1.8012613405019,A,1.41964048733844,1,0.37417,kv,s2,jl,ntb,k,x,2.7505
N,472079,d,N,gmz,2.64575,M,1.56469631717139,A,1.36194822530906,1,0.31623,kc,s2,bf,fcc,j,z,2.246
Y,283187,d,P,gmz,3.60555,J,1.84236359025533,A,1.30870493296933,9,0.31623,zp,s2,jl,ntb,j,z,0.027008
Y,411384,d,N,gnq,3.16228,N,1.67844120460346,A,1.32923906478392,14,0.31623,zp,s2,bf,fcc,j,w,1.0162
Y,569370,c,O,gmz,3.31662,M,2.03996258338002,A,1.35608962673851,10,0.42427,sm,s1,fy,fcc,j,s,0.90687
Y,414254,d,N,gmz,1.41421,K,1.62312416970014,B,1.40866016074563,11,0.44698,sm,s1,bf,fcc,j,x,2.3755
N,312757,d,N,gmz,2.23607,J,1.66656977528342,A,1.43011538555339,7,0.44688,zp,s2,jl,ntb,j,y,2.4114
N,320709,d,R,gmz,2.82843,J,1.63228350254663,A,1.37442912332471,0,0.31606,kc,s2,bf,ntb,j,z,2.0109
N,320798,d,N,gmz,3.60555,J,1.82333490133635,A,1.32434601355422,3,0.4,sm,s3,bf,ntb,k,y,2.2387
N,98776,b,O,gmz,2.64575,J,1.59124658606937,A,1.36194822530906,1,0.31623,kc,s2,bf,ntb,j,w,1.8575
N,280982,d,R,gmz,3.74166,I,1.76532254407388,A,1.30330576054873,11,0.31623,sm,s2,jl,ntb,j,z,6.4484
N,234665,b,U,gmz,3.31662,K,1.92040264923509,A,1.40743630513983,14,0.4,zp,s2,bf,ntb,j,y,3.0593
Y,374803,d,N,gmz,3.31662,J,2.02556556999358,B,1.32862399375346,10,0.38729,zp,s2,fy,mrm,j,u,3.1244
N,198534,d,R,gmz,3.74166,J,1.80801649520454,A,1.29445049619833,0,0.31623,zp,s2,fy,ntb,j,z,0.98692
N,566535,d,R,gmz,3.60555,M,1.88325334831495,A,1.40174920747742,1,0.4,sm,s2,bf,ntb,j,y,2.3615
N,211128,d,N,gmz,2.82843,K,1.76930155448748,A,1.35070901778896,1,0.42427,zp,s2,bf,ntb,j,u,1.5665
N,197538,d,R,gmz,2.44949,K,1.5399743260408,A,1.35566355049055,14,0.31606,kc,s2,bf,dgk,j,w,0.45685
N,23914,d,R,gmz,3.60555,M,1.83926364056518,A,1.36632617158418,0,0.4,zp,s2,fy,ntb,j,z,3.0268
N,386284,d,T,gmz,3.60555,J,1.93384840515435,A,1.36013111993858,0,0.37417,sm,s2,fy,ntb,j,x,0.27633
N,419615,d,R,gmz,3.4641,K,1.96825498411493,A,1.23345906235401,1,0.41798,zp,s2,bf,ntb,j,y,2.4502
Y,16884,d,N,gnq,3.74166,K,1.97745406128718,A,1.33090189571779,9,0.4,sm,s2,fy,ntb,j,z,0.98641
N,428135,d,N,gnq,3.31662,K,1.89933583562069,A,1.43070570321608,11,0.44721,sm,s2,fy,ntb,k,x,0.12454
N,69824,d,R,gmz,3.60555,K,1.79596827851044,A,1.30967696558459,3,0.4,zp,s2,fy,fcc,k,x,2.4583
N,234992,b,S,gmz,3.74166,K,1.76575500560115,B,1.35832092073752,11,0.31623,sm,s2,fy,fcc,j,u,3.0308
N,418956,b,O,gmz,3.4641,L,1.62111983640608,B,1.39369577816193,17,0.33166,sm,s2,bf,fcc,j,y,0.067673
N,447350,d,R,gmz,3.74166,K,2.00789090118528,A,1.32480430212932,9,0.4,sm,s2,fy,ntb,j,w,7.3553
N,293386,d,R,gmz,0,K,1.60061231250071,A,1.42367821397895,11,0.46883,sm,s2,fy,ntb,j,w,1.4067
N,78936,d,R,gmz,2,L,1.59806219354583,B,1.38169866506456,0,0.39988,kc,s2,bf,fcc,j,z,1.2816
N,439629,d,R,gmz,3.60555,L,1.698892812983,A,1.36194822530906,1,0.31623,zp,s2,bf,fcc,j,z,2.7112
N,300994,d,N,gmz,2.82843,J,1.55156195248197,A,1.28810169652245,1,0.31623,kc,s2,jl,ntb,j,z,0.61698
N,174858,d,N,gmz,3,H,1.93091650686941,B,1.34567833743509,0,0.44721,zp,s2,jl,ntb,j,y,4.4398
N,125827,d,N,gmz,3.74166,L,1.9225566183531,A,1.31622766611865,9,0.31623,sm,s2,bf,ntb,j,z,1.0097
N,568174,d,T,gmz,3.74166,I,1.8461348032682,A,1.31811594916866,11,0.31623,zp,s2,bf,fcc,j,z,1.8534
N,409218,b,R,gmz,3.60555,L,2.06556386195736,A,1.4,0,0.4,zp,s2,fy,ntb,k,w,1.0587
N,254487,d,R,gmz,3.60555,K,1.89493467926445,A,1.32877648775273,1,0.4,zp,s2,jl,fcc,j,z,1.4786
N,321477,b,S,gmz,3.60555,I,1.79487462278855,B,1.3814440608284,1,0.37417,sm,s2,ix,ntb,k,y,0.14773
N,30623,d,R,gmz,3.4641,J,1.83823189485732,A,1.35426161338839,11,0.37417,zp,s2,bf,ntb,k,y,1.8011
N,92892,d,N,gmz,3,I,1.86748925973837,A,1.37881265963774,10,0.37417,zp,s2,bf,fcc,j,y,1.9981
Y,388430,c,N,gnq,3.31662,N,1.90492962554464,A,1.40743630513983,14,0.4,zp,s2,ix,ntb,j,u,1.2767
N,106213,b,N,gmz,3.31662,I,1.72141107022837,A,1.32480430212932,1,0.31623,sm,s2,fy,ntb,j,z,0.34282
Y,297355,b,O,gmz,3.4641,J,1.75823847798525,A,1.37549201350223,12,0.37417,sm,s2,jl,ntb,j,v,3.2669
N,492561,b,S,gmz,3,J,1.66408300005972,A,1.3615241081238,0,0.31623,zp,s2,jl,fcc,j,y,2.3005
N,415242,d,N,gmz,3.60555,H,1.90954673869819,A,1.40743630513983,1,0.4,zp,s2,fy,ntb,k,y,8.3662
N,368626,d,R,gmz,3.60555,J,1.8368020739324,B,1.32877648775273,0,0.4,zp,s2,bf,ntb,j,y,1.7918
N,306209,d,R,gnq,0,K,1.48063494320653,A,1.53944162418117,11,0.3156,zp,s2,jl,fcc,j,u,0.77405
N,335111,b,S,gmz,3,J,1.67982231027526,A,1.37442912332471,0,0.31606,kc,s2,fy,ntb,j,y,1.0796
Y,244378,f,P,gnq,2.23607,K,1.99479938381576,A,1.3976230036926,13,0.49769,sm,s2,fy,ntb,j,u,0.92338
N,502044,d,R,gmz,0,L,1.44500802591502,A,1.41964048733844,11,0.3156,kc,s2,bf,ntb,j,t,1.7909
Y,242829,d,N,gmz,3.60555,L,1.82974076243591,A,1.33044761770037,11,0.37417,kv,s2,fy,ntb,j,z,1.9257
Y,82640,c,N,gnq,2.82843,I,1.59386532863977,B,1.29445049619833,0,0.31623,kc,s8,fy,ntb,j,w,2.2863
N,528023,b,S,gmz,2.64575,L,1.5591976079929,B,1.35566355049055,14,0.31606,kc,s2,fy,dgk,k,v,4.4931
N,169849,d,R,gmz,2.44949,K,1.66015588843217,A,1.42603752724872,1,0.42427,zp,s2,ix,ntb,j,y,3.3626
N,267260,d,N,gmz,3.60555,J,1.79281101899158,A,1.37457258709298,0,0.31623,zp,s1,bf,fcc,k,y,1.4547
N,101679,d,N,gmz,3.31662,K,1.70604623833585,A,1.36674822318066,4,0.31623,zp,s2,bf,ntb,j,u,0.30463
N,390118,c,N,gmz,3.31662,J,1.73256242769582,A,1.30083307738714,11,0.37417,sm,s2,bf,ntb,j,x,1.9228
N,313589,d,N,gmz,3.4641,I,2.08565826970026,A,1.4091427676075,14,0.44721,zp,s2,ix,ntb,j,z,2.7948
N,566031,d,N,gmz,3.16228,L,1.79161619783838,A,1.35426161338839,11,0.37417,zp,s2,fy,ntb,j,w,0.85465
Y,72235,d,O,gmz,3.60555,J,1.78635840156532,B,1.43011538555339,11,0.37417,kv,s2,bf,fcc,j,y,1.7897
N,294318,d,N,gmz,3,H,1.83633075108593,B,1.43070570321608,11,0.44721,sm,s2,fy,ntb,j,x,2.2848
Y,402184,d,R,gnq,3.31662,J,1.92352290338264,A,1.32984397729069,10,0.37417,zp,s2,jl,fcc,j,y,2.0201
Y,568082,d,S,gmz,3,K,1.67032087672822,A,1.29445049619833,0,0.31623,zp,s8,fy,ntb,j,z,3.1957
Y,528203,f,P,gmz,3.74166,J,2.2128119702263,A,1.35972083649408,10,0.44721,sm,s2,fy,fcc,k,z,4.8819
Y,275779,c,N,gmz,3.4641,J,2.05349164935324,A,1.38197249009786,9,0.44721,zp,s1,jl,fcc,k,y,4.9513
N,136345,b,U,gmz,2.64575,J,1.73246969389598,A,1.44159567032967,6,0.44721,sm,s2,fy,ntb,j,t,3.3158
Y,522343,d,P,gmz,3.74166,I,1.99002417003042,A,1.32862399375346,6,0.4,zp,s2,bf,ntb,j,u,0.26432
N,456661,d,N,gmz,2.82843,I,1.60771791927762,A,1.3615241081238,0,0.31623,zp,s2,bf,ntb,j,y,1.0697
N,419325,e,R,gmz,0,L,1.47844897722222,A,1.34059712003709,4,0.39975,zp,s2,jl,ntb,j,x,3.2558
Y,490885,c,R,gmz,3.74166,J,1.94349111179387,A,1.38484264488105,0,0.4,zp,s5,bf,ntb,k,z,0.27129
N,400306,d,N,gmz,3.74166,M,2.06283477746229,A,1.32984397729069,10,0.37417,zp,s2,fy,fcc,j,z,2.2657
Y,479945,d,N,gmz,3.31662,J,1.69859896855035,A,1.3615241081238,0,0.31623,zp,s2,bf,ntb,j,y,0.5563
N,107016,e,T,gmz,2.64575,H,1.61001528828386,A,1.32923906478392,14,0.31623,zp,s2,fy,ntb,j,y,4.1853
N,177876,d,N,gmz,3.4641,J,1.86623122602354,A,1.39623401386159,1,0.4,zp,s2,jl,ntb,j,y,0.26395
N,402372,b,U,gmz,3.74166,K,2.15884217208003,B,1.41748848692262,10,0.44721,sm,s2,fy,dgk,j,x,4.744
N,318057,d,T,gmz,3.4641,K,1.78626258082259,A,1.32015829066655,4,0.4,sm,s2,fy,fcc,k,w,0.016058
Y,247307,c,N,gmz,3.16228,I,1.74490895987925,B,1.32480430212932,4,0.4,zp,s1,jl,fcc,j,z,0.87553
N,302769,b,N,gmz,3.60555,K,1.96223771207234,A,1.41231426219489,6,0.4,zp,s2,bf,ntb,k,y,3.2388
N,470223,d,N,gmz,2.82843,I,1.6376882856319,B,1.36661097842805,11,0.37417,sm,s2,jl,ntb,j,y,0.24726
Y,520921,d,R,gmz,3.31662,J,1.76871079074526,B,1.35985669513123,1,0.37417,zp,s2,bf,fcc,k,y,3.9198
N,5781,d,N,gmz,2.82843,L,1.73869048943458,A,1.41808620841815,6,0.4,zp,s2,fy,ntb,j,x,0.21573
Y,461400,d,U,gmz,3.31662,K,2.09698256858096,A,1.35608962673851,10,0.42427,sm,s2,bf,ntb,j,u,1.0604
N,549389,b,S,gmz,3.31662,I,1.70520687800932,A,1.36674822318066,4,0.31623,zp,s2,bf,ntb,j,t,2.9425
N,34515,b,R,gmz,3.31662,J,1.70293859440461,A,1.36661097842805,11,0.37417,sm,s2,bf,ntb,j,z,0.87955
N,169908,d,R,gmz,3.60555,M,1.94182757629625,A,1.38340337093595,9,0.4,zp,s2,fy,ntb,j,w,3.9832
N,115720,b,R,gmz,3.4641,J,1.80108434096287,A,1.42308450702091,0,0.39975,kv,s2,bf,fcc,j,z,2.2184
N,62458,d,R,gmz,3.60555,I,1.63321318455402,A,1.28810169652245,1,0.31623,kc,s2,jl,ntb,j,y,3.0107
N,521881,d,T,gmz,3.60555,L,1.71630911024827,A,1.30330576054873,11,0.31623,sm,s2,fy,ntb,j,z,2.4824
Y,367913,d,N,gmz,3.74166,L,1.83644003793497,A,1.30967696558459,3,0.31623,zp,s2,bf,fcc,k,z,4.9612
N,534577,d,R,gmz,2.82843,L,1.71755657529838,B,1.39369577816193,1,0.37417,zp,s2,bf,fcc,j,z,2.4456
N,288562,d,N,gmz,3.31662,K,1.6538397946438,A,1.2898238725474,1,0.31623,zp,s2,jl,ntb,j,y,2.1419
N,540388,d,S,gmz,2.44949,J,1.64788834620539,A,1.39369577816193,14,0.4,sm,s2,bf,ntb,j,z,4.8632
N,480177,d,O,gmz,3.4641,K,1.76575822508106,A,1.38871130920176,11,0.37417,zp,s2,fy,fcc,j,x,1.2945
N,18408,b,S,gmz,3.31662,K,1.71197047817043,A,1.3615241081238,0,0.31623,zp,s2,bf,ntb,j,z,3.5699
N,34216,b,S,gmz,3,K,1.60293013888551,A,1.35832092073752,11,0.31623,kc,s2,fy,fcc,j,z,0.029781
N,545010,d,R,gmz,3.4641,K,1.66298907212431,A,1.35985669513123,1,0.31623,kc,s2,bf,ntb,j,y,1.4773
Y,495659,d,N,gnq,3.60555,K,1.89930216158225,A,1.35495705174449,1,0.4,zp,s2,jl,ntb,k,y,0.86273
N,181957,d,R,gmz,2.44949,K,1.55472971103118,B,1.28810169652245,1,0.31623,zp,s2,bf,ntb,k,x,1.2814
Y,340465,d,N,gmz,3.60555,L,2.41354320309345,A,1.36592383640942,11,0.52914,sm,s2,jl,ntb,j,y,1.3387
N,36315,d,N,gmz,3.60555,H,1.85729004785588,A,1.38340337093595,9,0.4,zp,s2,fy,fcc,j,y,3.5252
N,27282,b,S,gmz,2.82843,J,1.62520928100067,A,1.39077471069573,6,0.37417,kc,s2,fy,fcc,k,z,1.6024
N,85794,d,R,gmz,3.16228,J,1.68305928215717,B,1.36661097842805,11,0.37417,sm,s2,bf,ntb,j,x,3.4394
N,413859,d,N,gmz,2.64575,J,1.58720095263697,A,1.30330576054873,11,0.31623,sm,s2,ix,ntb,j,x,0.12941
N,178759,d,R,gmz,3.74166,K,1.80948176525114,A,1.29445049619833,0,0.31623,zp,s2,ix,ntb,k,z,1.4709
N,309631,b,S,gmz,3.74166,I,2.04669909465753,A,1.38262473529539,0,0.4,sm,s2,fy,ntb,j,z,1.1442
N,461049,b,S,gmz,3.4641,J,1.78641324429161,A,1.39269230587691,7,0.37417,zp,s2,jl,ntb,j,t,1.0434
Y,177051,d,N,gmz,3.74166,I,2.07422067733041,A,1.3820899516901,10,0.38729,zp,s3,fy,fcc,k,w,2.5657
N,66811,b,N,gmz,2.23607,J,1.75902448665953,A,1.344238993698,15,0.42403,zp,s2,fy,ntb,j,u,3.7649
Y,560551,d,N,gnq,3.60555,K,1.95793336065912,A,1.37946391869782,11,0.37417,zp,s2,fy,ntb,j,y,0.47763
N,94698,d,R,gmz,1,I,1.4831840568536,B,1.3639987733722,1,0.31606,zp,s2,jl,fcc,j,z,1.4193
N,153084,d,R,gmz,3.60555,I,1.88426168148904,B,1.38484264488105,0,0.4,zp,s2,ix,ntb,j,z,3.0401
N,510009,d,R,gmz,2.82843,K,1.6175759289628,A,1.4049755799942,14,0.4,kv,s2,bf,ntb,j,x,0.11052
N,296482,d,N,gmz,2.23607,K,1.57477526324701,B,1.3615241081238,14,0.31606,zp,s2,jl,dgk,j,z,3.4489
Y,193477,d,N,gmz,3,J,1.58996033577083,A,1.35832092073752,11,0.31623,kc,s2,fy,fcc,j,x,0.02574
Y,552940,b,S,gmz,3.74166,M,1.84741758280431,A,1.3615241081238,0,0.31623,sm,s2,fy,ntb,j,z,3.4266
